Date,Open,High,Low,Close,Adj Close,Volume,SP_Volume,Volume_ratio,Vol
2017-03-30,833.5,833.679993,829.0,831.5,831.5,1055300,3158420000,-0.6992626330023766,-0.9622125528381824
2017-03-31,828.969971,831.6400150000001,827.3900150000001,829.5599980000001,829.5599980000001,1401900,3354110000,-0.18431264246389098,-0.9622125528381824
2017-04-03,829.219971,840.849976,829.219971,838.549988,838.549988,1671500,3416400000,0.25356138972184367,-0.9622125528381824
2017-04-04,831.3599849999999,835.179993,829.036011,834.570007,834.570007,1045400,3206240000,-0.748834304597047,-0.9622125528381824
2017-04-05,835.51001,842.4500119999999,830.719971,831.409973,831.409973,1555300,3770520000,-0.21794142103474343,-0.9622125528381824
2017-04-06,832.400024,836.3900150000001,826.460022,827.880005,827.880005,1254400,3201920000,-0.34522983477013647,-0.9622125528381824
2017-04-07,827.960022,828.4849849999999,820.513,824.669983,824.669983,1057300,3053150000,-0.6244829285602744,-0.9622125528381824
2017-04-10,825.3900150000001,829.349976,823.77002,824.72998,824.72998,978900,2785410000,-0.5929116816264625,-0.8996408128766852
2017-04-11,824.710022,827.4270019999999,817.02002,823.349976,823.349976,1079700,3117420000,-0.6242003601220864,-0.8342181455506701
2017-04-12,821.929993,826.659973,821.02002,824.320007,824.320007,900500,3196950000,-1.0213934747332227,-0.989487972485918
2017-04-13,822.1400150000001,826.380005,821.4400019999999,823.5599980000001,823.5599980000001,1122400,3143890000,-0.5586917008833913,-1.1265550886674698
2017-04-17,825.01001,837.75,824.469971,837.169983,837.169983,895000,2824710000,-0.8053706237147562,-0.9186865032215267
2017-04-18,834.219971,838.929993,832.710022,836.820007,836.820007,836700,3269840000,-1.1797971358655561,-0.7755804916563268
2017-04-19,839.7899779999999,842.2199710000001,836.289978,838.210022,838.210022,954200,3519900000,-1.086420733785218,-0.6827500597502706
2017-04-20,841.4400019999999,845.2000119999999,839.320007,841.650024,841.650024,959000,3647420000,-1.1365489455517126,-0.5962900620936579
2017-04-21,842.8800050000001,843.8800050000001,840.599976,843.1900019999999,843.1900019999999,1323600,3503360000,-0.4309475396641998,-0.6093031552420731
2017-04-24,851.2000119999999,863.4500119999999,849.8599849999999,862.76001,862.76001,1372500,3690650000,-0.46732617025670675,-0.21466239560877629
2017-04-25,865.0,875.0,862.8099980000001,872.2999880000001,872.2999880000001,1672000,3995240000,-0.18103785631545252,0.04430718055341728
2017-04-26,874.2299800000001,876.0499880000001,867.747986,871.7299800000001,871.7299800000001,1237200,4105920000,-0.9007277832998514,0.22482737633259212
2017-04-27,873.599976,875.400024,870.3800050000001,874.25,874.25,2026800,4098460000,0.2859262456565011,0.2443208717844634
2017-04-28,910.659973,916.849976,905.7700199999999,905.9600220000001,905.9600220000001,3219500,3718270000,2.5666147574373235,0.8340675204003831
2017-05-01,901.9400019999999,915.679993,901.4500119999999,912.570007,912.570007,2116000,3199240000,1.310886515086719,1.0821527083023403
2017-05-02,909.6199949999999,920.7700199999999,909.453003,916.4400019999999,916.4400019999999,1587200,3813680000,-0.1952383791388762,0.9219038469694733
2017-05-03,914.8599849999999,928.099976,912.54303,927.0399779999999,927.0399779999999,1499500,3893990000,-0.38628442930286794,1.03284876163567
2017-05-04,926.070007,935.929993,924.590027,931.659973,931.659973,1422100,4362540000,-0.7492757852628814,1.0568531326049557
2017-05-05,933.5399779999999,934.900024,925.2000119999999,927.1300050000001,927.1300050000001,1911300,3540140000,0.5645641318085182,0.6073570387681243
2017-05-08,926.1199949999999,936.9249880000001,925.26001,934.2999880000001,934.2999880000001,1329800,3429440000,-0.369827182043988,-0.3294301717109042
2017-05-09,936.9500119999999,937.5,929.5300289999999,932.169983,932.169983,1581800,3653590000,-0.0923117581464671,-0.5681361092154728
2017-05-10,931.9799800000001,932.0,925.159973,928.7800289999999,928.7800289999999,1173900,3643530000,-0.7725675475280432,-0.8214644948975718
2017-05-11,925.320007,932.5300289999999,923.0300289999999,930.599976,930.599976,835000,3727420000,-1.3755306783830366,-1.1479356193237442
2017-05-12,931.5300289999999,933.4400019999999,927.849976,932.2199710000001,932.2199710000001,1050600,3305630000,-0.7993839333886534,-1.1823687241783214
2017-05-15,932.9500119999999,938.25,929.340027,937.080017,937.080017,1108100,3473600000,-0.7921069766607043,-1.0838567371379055
2017-05-16,940.0,943.1099849999999,937.580017,943.0,943.0,969500,3420790000,-1.0107105899079467,-0.9359524517791967
2017-05-17,935.669983,939.3330080000001,918.1400150000001,919.6199949999999,919.6199949999999,2362100,4163000000,0.7335243215826937,-0.6805103011857422
2017-05-18,921.0,933.169983,918.75,930.23999,930.23999,1596900,4319420000,-0.48073577508805426,-0.677820504884778
2017-05-19,931.4699710000001,937.7550050000001,931.0,934.01001,934.01001,1393000,3825160000,-0.5147290088977764,-0.6857093715195626
2017-05-22,935.0,941.882996,935.0,941.8599849999999,941.8599849999999,1120400,3172830000,-0.5825634990070141,-0.6073348654029586
2017-05-23,947.919983,951.46698,942.5750119999999,948.820007,948.820007,1270800,3213570000,-0.32260851142249447,-0.43235058060778825
2017-05-24,952.9799800000001,955.090027,949.5,954.9600220000001,954.9600220000001,1024800,3389900000,-0.8946547708398863,-0.1914631090340811
2017-05-25,957.330017,972.629028,955.4699710000001,969.5399779999999,969.5399779999999,1660500,3535390000,0.13331360166611292,0.3049571904825899
2017-05-26,969.7000119999999,974.9799800000001,965.0300289999999,971.4699710000001,971.4699710000001,1252000,2805040000,-0.010038424651889397,0.2569342419712405
2017-05-30,970.3099980000001,976.2000119999999,969.48999,975.8800050000001,975.8800050000001,1466700,3203160000,0.06091369341986843,0.24085024249335363
2017-05-31,975.0200199999999,979.2700199999999,960.179993,964.8599849999999,964.8599849999999,2448100,4516110000,0.5780005783651497,-0.1088191709855776
2017-06-01,968.9500119999999,971.5,960.01001,966.9500119999999,966.9500119999999,1410500,3857140000,-0.5054075464364469,-0.43864790718259533
2017-06-02,969.4600220000001,975.8800050000001,966.0,975.599976,975.599976,1751000,3461680000,0.35530857450688436,-0.6789333349570893
2017-06-05,976.5499880000001,986.909973,975.099976,983.679993,983.679993,1252100,2912600000,-0.11106432398223702,-0.7664074591807027
2017-06-06,983.159973,988.25,975.1400150000001,976.570007,976.570007,1814600,3357840000,0.567715087156421,-0.7667070608092346
2017-06-07,980.0,983.9799800000001,975.9400019999999,980.9400019999999,980.9400019999999,1453900,3572300000,-0.25170242840070534,-0.718231032834554
2017-06-08,982.349976,984.570007,977.2000119999999,983.409973,983.409973,1471500,3728860000,-0.327665894052439,-0.6426331404673993
2017-06-09,984.5,984.5,935.6300050000001,949.830017,949.830017,3309400,4027340000,2.2955957883449383,-0.1764377059354698
2017-06-12,939.5599980000001,949.3549800000001,915.2329710000001,942.900024,942.900024,3763500,4027750000,2.9875378544432847,0.31988286830553286
2017-06-13,951.909973,959.9799800000001,944.090027,953.400024,953.400024,2013300,3275500000,1.0237350702033432,0.41621723772726477
2017-06-14,959.919983,961.150024,942.25,950.76001,950.76001,1489700,3555590000,-0.1781139807502863,0.3400129447548454
2017-06-15,933.9699710000001,943.3389890000001,924.4400019999999,942.3099980000001,942.3099980000001,2133100,3353050000,1.1558647638936084,0.3627715540555105
2017-06-16,940.0,942.0399779999999,931.5949710000001,939.7800289999999,939.7800289999999,3094700,5284720000,0.8452493998473769,0.11159261988714815
2017-06-19,949.9600220000001,959.98999,949.0499880000001,957.3699949999999,957.3699949999999,1533300,3264700000,0.13319607256003185,-0.7544859356552526
2017-06-20,957.5200199999999,961.6199949999999,950.01001,950.6300050000001,950.6300050000001,1126000,3416510000,-0.727187845075237,-0.7499769386316404
2017-06-21,953.6400150000001,960.099976,950.76001,959.4500119999999,959.4500119999999,1202200,3594820000,-0.697402322483907,-0.6741191463281463
2017-06-22,958.7000119999999,960.7199710000001,954.5499880000001,957.090027,957.090027,941400,3468210000,-1.0842734998645496,-0.6359594483029753
2017-06-23,956.830017,966.0,954.2000119999999,965.590027,965.590027,1527900,5278330000,-0.9735367755657791,-0.4532551391648343
2017-06-26,969.900024,973.3099980000001,950.7899779999999,952.2700199999999,952.2700199999999,1598400,3238970000,0.2795571016558329,-0.5829289217442787
2017-06-27,942.4600220000001,948.2899779999999,926.849976,927.330017,927.330017,2579900,3563910000,1.6946871484362207,-0.15685363786553824
2017-06-28,929.0,942.75,916.0,940.48999,940.48999,2721400,3500800000,2.0230900514651102,-0.09434351565818347
2017-06-29,929.919983,931.26001,910.6199949999999,917.7899779999999,917.7899779999999,3299200,3900280000,2.443950644835859,0.41990782028723994
2017-06-30,926.0499880000001,926.0499880000001,908.3099980000001,908.7299800000001,908.7299800000001,2090200,3361590000,1.0675565935471119,0.7800018467650726
2017-07-03,912.179993,913.9400019999999,894.7899779999999,898.7000119999999,898.7000119999999,1709800,1962290000,2.600206345170557,1.0661999723135023
